StudentId,Courseld,PaymentDate,PaymentNo,PaymentAmount
9007,284,1/3/2018,5,2390
9007,284,1/4/2018,6,2390
9007,284,1/5/2018,7,2390
9007,284,1/6/2018,8,2390
9007,284,1/7/2018,9,2390
9007,284,1/8/2018,10,2390
9008,284,1/11/2017,1,3982
9008,284,1/12/2017,2,3982
9008,284,1/1/2018,3,3982
9008,284,1/2/2018,4,3982
9008,284,1/3/2018,5,3982
9008,284,1/4/2018,6,3982
9009,284,1/11/2017,1,4779
9009,284,1/12/2017,2,4779
9009,284,1/1/2018,3,4779
9009,284,1/2/2018,4,4779
9009,284,1/3/2018,5,4779
9011,284,1/11/2017,1,5974
9011,284,1/12/2017,2,5974
9011,284,1/1/2018,3,5974
9011,284,1/2/2018,4,5974
9013,284,1/11/2017,1,2682
9013,284,1/12/2017,2,2682
9013,284,1/1/2018,3,2682
9013,284,1/2/2018,4,2682
9013,284,1/3/2018,5,2682
9013,284,1/4/2018,6,2682
9013,284,1/5/2018,7,2682
9013,284,1/6/2018,8,2682
9013,284,1/7/2018,9,2682
9016,485,1/7/2019,1,9644
9016,485,1/8/2019,2,9644
9016,485,1/9/2019,3,9644
9016,485,1/10/2019,4,9644
9048,372,1/6/2019,1,4058
9048,372,1/7/2019,2,4058
9048,372,1/8/2019,3,4058
9048,372,1/9/2019,4,4058
9048,372,1/10/2019,5,4058
9048,372,1/11/2019,6,4058
9048,372,1/12/2019,7,4058
9048,372,1/1/2020,8,4058
9048,372,1/2/2020,9,4058
9048,372,1/3/2020,10,4058
9048,372,1/4/2020,11,4058
9048,372,1/5/2020,12,4058
9048,372,1/6/2020,13,4058
9050,465,1/7/2019,1,4592
9050,465,1/8/2019,2,4592
9050,465,1/9/2019,3,4592
9050,465,1/10/2019,4,4592
9055,485,1/7/2019,1,3283
9055,485,1/8/2019,2,3283
9055,485,1/9/2019,3,3283
9055,485,1/10/2019,4,3283
9055,485,1/11/2019,5,3283
9055,485,1/12/2019,6,3283
9055,485,1/1/2020,7,3283
9055,485,1/2/2020,8,3283
9055,485,1/3/2020,9,3283
9055,485,1/4/2020,10,3283
9055,485,1/5/2020,11,3283
9063,352,1/4/2019,1,10507
9063,352,1/5/2019,2,10507
9063,352,1/6/2019,3,10507
9063,352,1/7/2019,4,10507
9063,352,1/8/2019,5,10507
9064,352,1/4/2019,1,8756
9064,352,1/5/2019,2,8756
9064,352,1/6/2019,3,8756
9064,352,1/7/2019,4,8756
9064,352,1/8/2019,5,8756
9064,352,1/9/2019,6,8756
9065,352,1/4/2019,1,10507
9065,352,1/5/2019,2,10507
9065,352,1/6/2019,3,10507
9065,352,1/7/2019,4,10507
9065,352,1/8/2019,5,10507
9066,352,1/4/2019,1,7505
9066,352,1/5/2019,2,7505
9066,352,1/6/2019,3,7505
9066,352,1/7/2019,4,7505
9066,352,1/8/2019,5,7505
9066,352,1/9/2019,6,7505
9066,352,1/10/2019,7,7505
9067,352,1/4/2019,1,13134
9067,352,1/5/2019,2,13134
9067,352,1/6/2019,3,13134
9067,352,1/7/2019,4,13134
9068,352,1/4/2019,1,3502
9068,352,1/5/2019,2,3502
9068,352,1/6/2019,3,3502
9068,352,1/7/2019,4,3502
9068,352,1/8/2019,5,3502
9068,352,1/9/2019,6,3502
9068,352,1/10/2019,7,3502
9068,352,1/11/2019,8,3502
9068,352,1/12/2019,9,3502
9068,352,1/1/2020,10,3502
9068,352,1/2/2020,11,3502
9068,352,1/3/2020,12,3502
9068,352,1/4/2020,13,3502
9068,352,1/5/2020,14,3502
9068,352,1/6/2020,15,3502
9069,352,1/4/2019,1,4378
9069,352,1/5/2019,2,4378
9069,352,1/6/2019,3,4378
9069,352,1/7/2019,4,4378
9069,352,1/8/2019,5,4378
9069,352,1/9/2019,6,4378
9069,352,1/10/2019,7,4378
9069,352,1/11/2019,8,4378
9069,352,1/12/2019,9,4378
9069,352,1/1/2020,10,4378
9069,352,1/2/2020,11,4378
9069,352,1/3/2020,12,4378
9070,352,1/4/2019,1,5254
9070,352,1/5/2019,2,5254
9070,352,1/6/2019,3,5254
9070,352,1/7/2019,4,5254
9070,352,1/8/2019,5,5254
9070,352,1/9/2019,6,5254
9070,352,1/10/2019,7,5254
9070,352,1/11/2019,8,5254
9070,352,1/12/2019,9,5254
9070,352,1/1/2020,10,5254
9071,352,1/4/2019,1,6567
9071,352,1/5/2019,2,6567
9071,352,1/6/2019,3,6567
9071,352,1/7/2019,4,6567
9071,352,1/8/2019,5,6567
9071,352,1/9/2019,6,6567
9071,352,1/10/2019,7,6567
9071,352,1/11/2019,8,6567
9072,352,1/4/2019,1,4378
9072,352,1/5/2019,2,4378
9072,352,1/6/2019,3,4378
9072,352,1/7/2019,4,4378
9072,352,1/8/2019,5,4378
9072,352,1/9/2019,6,4378
9072,352,1/10/2019,7,4378
9072,352,1/11/2019,8,4378
9072,352,1/12/2019,9,4378
9072,352,1/1/2020,10,4378
9072,352,1/2/2020,11,4378
9072,352,1/3/2020,12,4378
9073,352,1/4/2019,1,4041
9073,352,1/5/2019,2,4041
9073,352,1/6/2019,3,4041
9073,352,1/7/2019,4,4041
9073,352,1/8/2019,5,4041
9073,352,1/9/2019,6,4041
9073,352,1/10/2019,7,4041
9073,352,1/11/2019,8,4041
9073,352,1/12/2019,9,4041
9073,352,1/1/2020,10,4041
9073,352,1/2/2020,11,4041
9073,352,1/3/2020,12,4041
9073,352,1/4/2020,13,4041
9077,352,1/4/2019,1,17512
9077,352,1/5/2019,2,17512
9077,352,1/6/2019,3,17512
9078,352,1/4/2019,1,3502
9078,352,1/5/2019,2,3502
9078,352,1/6/2019,3,3502
9078,352,1/7/2019,4,3502
9078,352,1/8/2019,5,3502
9078,352,1/9/2019,6,3502
9078,352,1/10/2019,7,3502
9078,352,1/11/2019,8,3502
9078,352,1/12/2019,9,3502
9078,352,1/1/2020,10,3502
9078,352,1/2/2020,11,3502
9078,352,1/3/2020,12,3502
9078,352,1/4/2020,13,3502
9078,352,1/5/2020,14,3502
9078,352,1/6/2020,15,3502
9079,352,1/4/2019,1,13134
9079,352,1/5/2019,2,13134
9079,352,1/6/2019,3,13134
9079,352,1/7/2019,4,13134
9080,352,1/4/2019,1,8756
9080,352,1/5/2019,2,8756
9080,352,1/6/2019,3,8756
9080,352,1/7/2019,4,8756
9080,352,1/8/2019,5,8756
9080,352,1/9/2019,6,8756
9081,352,1/4/2019,1,5254
9081,352,1/5/2019,2,5254
9081,352,1/6/2019,3,5254
9081,352,1/7/2019,4,5254
9081,352,1/8/2019,5,5254
9081,352,1/9/2019,6,5254
9081,352,1/10/2019,7,5254
9081,352,1/11/2019,8,5254
9081,352,1/12/2019,9,5254
9081,352,1/1/2020,10,5254
9082,352,1/4/2019,1,4041
9082,352,1/5/2019,2,4041
9082,352,1/6/2019,3,4041
9082,352,1/7/2019,4,4041
9082,352,1/8/2019,5,4041
9082,352,1/9/2019,6,4041
9082,352,1/10/2019,7,4041
9082,352,1/11/2019,8,4041
9082,352,1/12/2019,9,4041
9082,352,1/1/2020,10,4041
9082,352,1/2/2020,11,4041
9082,352,1/3/2020,12,4041
9082,352,1/4/2020,13,4041
9083,352,1/4/2019,1,8756
9083,352,1/5/2019,2,8756
9083,352,1/6/2019,3,8756
9083,352,1/7/2019,4,8756
9083,352,1/8/2019,5,8756
9083,352,1/9/2019,6,8756
9084,352,1/4/2019,1,8756
9084,352,1/5/2019,2,8756
9084,352,1/6/2019,3,8756
9084,352,1/7/2019,4,8756
9084,352,1/8/2019,5,8756
9084,352,1/9/2019,6,8756
9085,352,1/4/2019,1,8756
9085,352,1/5/2019,2,8756
9085,352,1/6/2019,3,8756
9085,352,1/7/2019,4,8756
9085,352,1/8/2019,5,8756
9085,352,1/9/2019,6,8756
9088,352,1/4/2019,1,10507
9088,352,1/5/2019,2,10507
9088,352,1/6/2019,3,10507
9088,352,1/7/2019,4,10507
9088,352,1/8/2019,5,10507
9093,437,1/7/2019,1,2916
9093,437,1/8/2019,2,2916
9093,437,1/9/2019,3,2916
9093,437,1/10/2019,4,2916
9093,437,1/11/2019,5,2916
9093,437,1/12/2019,6,2916
9093,437,1/1/2020,7,2916
9119,372,1/6/2019,1,5118
9119,372,1/7/2019,2,5118
9119,372,1/8/2019,3,5118
9119,372,1/9/2019,4,5118
9119,372,1/10/2019,5,5118
9119,372,1/11/2019,6,5118
9119,372,1/12/2019,7,5118
9119,372,1/1/2020,8,5118
9119,372,1/2/2020,9,5118
9119,372,1/3/2020,10,5118
9120,552,1/12/2019,1,3214
9120,552,1/1/2020,2,3214
9120,552,1/2/2020,3,3214
9120,552,1/3/2020,4,3214
9132,473,1/8/2019,1,1653
9132,473,1/9/2019,2,1653
9132,473,1/10/2019,3,1653
9132,473,1/11/2019,4,1653
9132,473,1/12/2019,5,1653
9132,473,1/1/2020,6,1653
9132,473,1/2/2020,7,1653
9166,372,1/6/2019,1,5275
9166,372,1/7/2019,2,5275
9166,372,1/8/2019,3,5275
9166,372,1/9/2019,4,5275
9166,372,1/10/2019,5,5275
9166,372,1/11/2019,6,5275
9166,372,1/12/2019,7,5275
9166,372,1/1/2020,8,5275
9166,372,1/2/2020,9,5275
9166,372,1/3/2020,10,5275
9171,570,1/12/2019,1,17270
9171,570,1/1/2020,2,17270
9171,570,1/2/2020,3,17270
9187,552,1/12/2019,1,2198
9187,552,1/1/2020,2,2198
9187,552,1/2/2020,3,2198
9187,552,1/3/2020,4,2198
9187,552,1/4/2020,5,2198
9197,372,1/6/2019,1,6858
9197,372,1/7/2019,2,6858
9197,372,1/8/2019,3,6858
9197,372,1/9/2019,4,6858
9197,372,1/10/2019,5,6858
9197,372,1/11/2019,6,6858
9197,372,1/12/2019,7,6858
9197,372,1/1/2020,8,6858
9197,372,1/2/2020,9,6858
9218,473,1/8/2019,1,1570
9218,473,1/9/2019,2,1570
9218,473,1/10/2019,3,1570
9218,473,1/11/2019,4,1570
9218,473,1/12/2019,5,1570
9218,473,1/1/2020,6,1570
9218,473,1/2/2020,7,1570
9280,601,1/1/2020,1,2778
9280,601,1/2/2020,2,2778
9280,601,1/3/2020,3,2778
9280,601,1/4/2020,4,2778
9280,601,1/5/2020,5,2778
9280,601,1/6/2020,6,2778
9280,601,1/7/2020,7,2778
9280,601,1/8/2020,8,2778
9280,601,1/9/2020,9,2778
9280,601,1/10/2020,10,2778
9280,601,1/11/2020,11,2778
9280,601,1/12/2020,12,2778
9280,601,1/1/2021,13,2778
9282,437,1/7/2019,1,7960
9282,437,1/8/2019,2,7960
9282,437,1/9/2019,3,7960
9283,485,1/7/2019,1,2407
9283,485,1/8/2019,2,2407
9283,485,1/9/2019,3,2407
9283,485,1/10/2019,4,2407
9283,485,1/11/2019,5,2407
9283,485,1/12/2019,6,2407
9283,485,1/1/2020,7,2407
9283,485,1/2/2020,8,2407
9283,485,1/3/2020,9,2407
9283,485,1/4/2020,10,2407
9283,485,1/5/2020,11,2407
9283,485,1/6/2020,12,2407
9283,485,1/7/2020,13,2407
9283,485,1/8/2020,14,2407
9283,485,1/9/2020,15,2407
9287,372,1/6/2019,1,17584
9287,372,1/7/2019,2,17584
9287,372,1/8/2019,3,17584
9290,387,1/5/2019,1,2826
9290,387,1/6/2019,2,2826
9290,387,1/7/2019,3,2826
9290,387,1/8/2019,4,2826
9290,387,1/9/2019,5,2826
9309,500,1/8/2019,1,1653
9309,500,1/9/2019,2,1653
9309,500,1/10/2019,3,1653
9309,500,1/11/2019,4,1653
9309,500,1/12/2019,5,1653
9309,500,1/1/2020,6,1653
9309,500,1/2/2020,7,1653
9324,473,1/8/2019,1,3663
9324,473,1/9/2019,2,3663
9324,473,1/10/2019,3,3663
9331,485,1/7/2019,1,9028
9331,485,1/8/2019,2,9028
9331,485,1/9/2019,3,9028
9331,485,1/10/2019,4,9028
9342,473,1/8/2019,1,1832
9342,473,1/9/2019,2,1832
9342,473,1/10/2019,3,1832
9342,473,1/11/2019,4,1832
9342,473,1/12/2019,5,1832
9342,473,1/1/2020,6,1832
9348,485,1/7/2019,1,3611
9348,485,1/8/2019,2,3611
9348,485,1/9/2019,3,3611
9348,485,1/10/2019,4,3611
9348,485,1/11/2019,5,3611
9348,485,1/12/2019,6,3611
9348,485,1/1/2020,7,3611
9348,485,1/2/2020,8,3611
9348,485,1/3/2020,9,3611
9348,485,1/4/2020,10,3611
9354,530,1/8/2019,1,9772
9354,530,1/9/2019,2,9772
9354,530,1/10/2019,3,9772
9354,530,1/11/2019,4,9772
9354,530,1/12/2019,5,9772
9354,530,1/1/2020,6,9772
9357,485,1/7/2019,1,2778
9357,485,1/8/2019,2,2778
9357,485,1/9/2019,3,2778
9357,485,1/10/2019,4,2778
9357,485,1/11/2019,5,2778
9357,485,1/12/2019,6,2778
9357,485,1/1/2020,7,2778
9357,485,1/2/2020,8,2778
9357,485,1/3/2020,9,2778
9357,485,1/4/2020,10,2778
9357,485,1/5/2020,11,2778
9357,485,1/6/2020,12,2778
9357,485,1/7/2020,13,2778
9359,525,1/10/2019,1,7805
9359,525,1/11/2019,2,7805
9359,525,1/12/2019,3,7805
9359,525,1/1/2020,4,7805
9359,525,1/2/2020,5,7805
9359,525,1/3/2020,6,7805
9359,525,1/4/2020,7,7805
9360,485,1/7/2019,1,9028
9360,485,1/8/2019,2,9028
9360,485,1/9/2019,3,9028
9360,485,1/10/2019,4,9028
9372,372,1/6/2019,1,5861
9372,372,1/7/2019,2,5861
9372,372,1/8/2019,3,5861
9372,372,1/9/2019,4,5861
9372,372,1/10/2019,5,5861
9372,372,1/11/2019,6,5861
9372,372,1/12/2019,7,5861
9372,372,1/1/2020,8,5861
9372,372,1/2/2020,9,5861
9373,478,1/7/2019,1,2989
9373,478,1/8/2019,2,2989
9373,478,1/9/2019,3,2989
9373,478,1/10/2019,4,2989
9407,372,1/6/2019,1,3768
9407,372,1/7/2019,2,3768
9407,372,1/8/2019,3,3768
9407,372,1/9/2019,4,3768
9407,372,1/10/2019,5,3768
9407,372,1/11/2019,6,3768
9407,372,1/12/2019,7,3768
9407,372,1/1/2020,8,3768
9407,372,1/2/2020,9,3768
9407,372,1/3/2020,10,3768
9407,372,1/4/2020,11,3768
9407,372,1/5/2020,12,3768
9407,372,1/6/2020,13,3768
9407,372,1/7/2020,14,3768
9433,372,1/6/2019,1,6398
9433,372,1/7/2019,2,6398
9433,372,1/8/2019,3,6398
9433,372,1/9/2019,4,6398
9433,372,1/10/2019,5,6398
9433,372,1/11/2019,6,6398
9433,372,1/12/2019,7,6398
9433,372,1/1/2020,8,6398
9436,372,1/6/2019,1,8792
9436,372,1/7/2019,2,8792
9436,372,1/8/2019,3,8792
9436,372,1/9/2019,4,8792
9436,372,1/10/2019,5,8792
9436,372,1/11/2019,6,8792
9439,500,1/8/2019,1,2572
9439,500,1/9/2019,2,2572
9439,500,1/10/2019,3,2572
9439,500,1/11/2019,4,2572
9439,500,1/12/2019,5,2572
9444,485,1/7/2019,1,4514
9444,485,1/8/2019,2,4514
9444,485,1/9/2019,3,4514
9444,485,1/10/2019,4,4514
9444,485,1/11/2019,5,4514
9444,485,1/12/2019,6,4514
9444,485,1/1/2020,7,4514
9444,485,1/2/2020,8,4514
9447,615,1/11/2019,1,5861
9447,615,1/12/2019,2,5861
9447,615,1/1/2020,3,5861
9447,615,1/2/2020,4,5861
9447,615,1/3/2020,5,5861
9447,615,1/4/2020,6,5861
9447,615,1/5/2020,7,5861
9447,615,1/6/2020,8,5861
9447,615,1/7/2020,9,5861
9460,465,1/7/2019,1,1570
9460,465,1/8/2019,2,1570
9460,465,1/9/2019,3,1570
9460,465,1/10/2019,4,1570
9460,465,1/11/2019,5,1570
9460,465,1/12/2019,6,1570
9460,465,1/1/2020,7,1570
9460,465,1/2/2020,8,1570
9460,465,1/3/2020,9,1570
9470,473,1/8/2019,1,2143
9470,473,1/9/2019,2,2143
9470,473,1/10/2019,3,2143
9470,473,1/11/2019,4,2143
9470,473,1/12/2019,5,2143
9470,473,1/1/2020,6,2143
452216664988,570,1/12/2019,1,4539
9497,570,1/1/2020,2,4539
9497,570,1/2/2020,3,4539
9497,570,1/3/2020,4,4539
9497,570,1/4/2020,5,4539
9497,570,1/5/2020,6,4539
9497,570,1/6/2020,7,4539
9497,570,1/7/2020,8,4539
9497,570,1/8/2020,9,4539
9497,570,1/9/2020,10,4539
9497,570,1/10/2020,11,4539
9513,372,1/6/2019,1,5517
9513,372,1/7/2019,2,5517
9513,372,1/8/2019,3,5517
9513,372,1/9/2019,4,5517
9513,372,1/10/2019,5,5517
9513,372,1/11/2019,6,5517
9513,372,1/12/2019,7,5517
9514,551,1/10/2019,1,6123
9514,551,1/11/2019,2,6123
9514,551,1/12/2019,3,6123
9515,372,1/6/2019,1,4058
9515,372,1/7/2019,2,4058
9515,372,1/8/2019,3,4058
9515,372,1/9/2019,4,4058
9515,372,1/10/2019,5,4058
9515,372,1/11/2019,6,4058
9515,372,1/12/2019,7,4058
9515,372,1/1/2020,8,4058
9515,372,1/2/2020,9,4058
9515,372,1/3/2020,10,4058
9515,372,1/4/2020,11,4058
9515,372,1/5/2020,12,4058
9515,372,1/6/2020,13,4058
9516,528,1/8/2019,1,8321
9516,528,1/9/2019,2,8321
9516,528,1/10/2019,3,8321
9516,528,1/11/2019,4,8321
9516,528,1/12/2019,5,8321
9516,528,1/1/2020,6,8321
9532,536,1/10/2019,1,4934
9532,536,1/11/2019,2,4934
9532,536,1/12/2019,3,4934
9532,536,1/1/2020,4,4934
9532,536,1/2/2020,5,4934
9532,536,1/3/2020,6,4934
9532,536,1/4/2020,7,4934
9534,615,1/11/2019,1,6594
9534,615,1/12/2019,2,6594
9534,615,1/1/2020,3,6594
9534,615,1/2/2020,4,6594
9534,615,1/3/2020,5,6594
9534,615,1/4/2020,6,6594
9534,615,1/5/2020,7,6594
9534,615,1/6/2020,8,6594
9537,478,1/7/2019,1,2475
9537,478,1/8/2019,2,2475
9537,478,1/9/2019,3,2475
9537,478,1/10/2019,4,2475
9538,478,1/7/2019,1,1980
9538,478,1/8/2019,2,1980
9538,478,1/9/2019,3,1980
9538,478,1/10/2019,4,1980
9538,478,1/11/2019,5,1980
9540,478,1/7/2019,1,1980
9540,478,1/8/2019,2,1980
9540,478,1/9/2019,3,1980
9540,478,1/10/2019,4,1980
9540,478,1/11/2019,5,1980
9541,478,1/7/2019,1,3300
9541,478,1/8/2019,2,3300
9541,478,1/9/2019,3,3300
9547,615,1/11/2019,1,5687
9547,615,1/12/2019,2,5687
9547,615,1/1/2020,3,5687
9547,615,1/2/2020,4,5687
9547,615,1/3/2020,5,5687
9547,615,1/4/2020,6,5687
9547,615,1/5/2020,7,5687
9547,615,1/6/2020,8,5687
9547,615,1/7/2020,9,5687
9548,615,1/11/2019,1,4748
9548,615,1/12/2019,2,4748
9548,615,1/1/2020,3,4748
9548,615,1/2/2020,4,4748
9548,615,1/3/2020,5,4748
9548,615,1/4/2020,6,4748
9548,615,1/5/2020,7,4748
9548,615,1/6/2020,8,4748
9548,615,1/7/2020,9,4748
9548,615,1/8/2020,10,4748
9548,615,1/9/2020,11,4748
9548,615,1/10/2020,12,4748
9548,615,1/11/2020,13,4748
9553,528,1/8/2019,1,9985
9553,528,1/9/2019,2,9985
9553,528,1/10/2019,3,9985
9553,528,1/11/2019,4,9985
9553,528,1/12/2019,5,9985
9556,485,1/7/2019,1,9028
9556,485,1/8/2019,2,9028
9556,485,1/9/2019,3,9028
9556,485,1/10/2019,4,9028
9579,525,1/10/2019,1,4015
9579,525,1/11/2019,2,4015
9579,525,1/12/2019,3,4015
9579,525,1/1/2020,4,4015
9579,525,1/2/2020,5,4015
9579,525,1/3/2020,6,4015
9579,525,1/4/2020,7,4015
9579,525,1/5/2020,8,4015
9579,525,1/6/2020,9,4015
9579,525,1/7/2020,10,4015
9579,525,1/8/2020,11,4015
9579,525,1/9/2020,12,4015
9579,525,1/10/2020,13,4015
9579,525,1/11/2020,14,4015
9582,485,1/7/2019,1,3009
9582,485,1/8/2019,2,3009
9582,485,1/9/2019,3,3009
9582,485,1/10/2019,4,3009
9582,485,1/11/2019,5,3009
9582,485,1/12/2019,6,3009
9582,485,1/1/2020,7,3009
9582,485,1/2/2020,8,3009
9582,485,1/3/2020,9,3009
9582,485,1/4/2020,10,3009
9582,485,1/5/2020,11,3009
9582,485,1/6/2020,12,3009
9584,553,1/1/2020,1,1570
9584,553,1/2/2020,2,1570
9584,553,1/3/2020,3,1570
9584,553,1/1/3000,4,1570
9584,553,1/5/2020,5,1570
9584,553,1/6/2020,6,1570
9584,553,1/7/2020,7,1570
9584,553,1/8/2020,8,1570
9584,553,1/9/2020,9,1570
9596,478,1/7/2019,1,1447
9596,478,1/8/2019,2,1447
9596,478,1/9/2019,3,1447
9596,478,1/10/2019,4,1447
9596,478,1/11/2019,5,1447
9596,478,1/12/2019,6,1447
9596,478,1/1/2020,7,1447
9596,478,1/2/2020,8,1447
9603,528,1/8/2019,1,3566
9603,528,1/9/2019,2,3566
9603,528,1/10/2019,3,3566
9603,528,1/11/2019,4,3566
9603,528,1/12/2019,5,3566
9603,528,1/1/2020,6,3566
9603,528,1/2/2020,7,3566
9603,528,1/3/2020,8,3566
9603,528,1/4/2020,9,3566
9603,528,1/5/2020,10,3566
9603,528,1/6/2020,11,3566
9603,528,1/7/2020,12,3566
9603,528,1/8/2020,13,3566
9603,528,1/9/2020,14,3566
9604,525,1/10/2019,1,4015
9604,525,1/11/2019,2,4015
9604,525,1/12/2019,3,4015
9604,525,1/1/2020,4,4015
9604,525,1/2/2020,5,4015
9604,525,1/3/2020,6,4015
9604,525,1/4/2020,7,4015
9604,525,1/5/2020,8,4015
9604,525,1/6/2020,9,4015
9604,525,1/7/2020,10,4015
9604,525,1/8/2020,11,4015
9604,525,1/9/2020,12,4015
9604,525,1/10/2020,13,4015
9604,525,1/11/2020,14,4015
9610,536,1/10/2019,1,3283
9610,536,1/11/2019,2,3283
9610,536,1/12/2019,3,3283
9610,536,1/1/2020,4,3283
9610,536,1/2/2020,5,3283
9610,536,1/3/2020,6,3283
9610,536,1/4/2020,7,3283
9610,536,1/5/2020,8,3283
9610,536,1/6/2020,9,3283
9610,536,1/7/2020,10,3283
9610,536,1/8/2020,11,3283
9612,570,1/12/2019,1,8635
9612,570,1/1/2020,2,8635
9612,570,1/2/2020,3,8635
9612,570,1/3/2020,4,8635
9612,570,1/4/2020,5,8635
9612,570,1/5/2020,6,8635
9618,485,1/7/2019,1,5159
9618,485,1/8/2019,2,5159
9618,485,1/9/2019,3,5159
9618,485,1/10/2019,4,5159
9618,485,1/11/2019,5,5159
9618,485,1/12/2019,6,5159
9618,485,1/1/2020,7,5159
9620,465,1/7/2019,1,3532
9620,465,1/8/2019,2,3532
9620,465,1/9/2019,3,3532
9620,465,1/10/2019,4,3532
9625,485,1/7/2019,1,2296
9625,485,1/8/2019,2,2296
9625,485,1/9/2019,3,2296
9625,485,1/10/2019,4,2296
9626,615,1/11/2019,1,4058
9626,615,1/12/2019,2,4058
9626,615,1/1/2020,3,4058
9626,615,1/2/2020,4,4058
9626,615,1/3/2020,5,4058
9626,615,1/4/2020,6,4058
9626,615,1/5/2020,7,4058
9626,615,1/6/2020,8,4058
9626,615,1/7/2020,9,4058
9626,615,1/8/2020,10,4058
9626,615,1/9/2020,11,4058
9626,615,1/10/2020,12,4058
9626,615,1/11/2020,13,4058
9628,528,1/8/2019,1,9486
9628,528,1/9/2019,2,9486
9628,528,1/10/2019,3,9486
9628,528,1/11/2019,4,9486
9628,528,1/12/2019,5,9486
9631,528,1/8/2019,1,3840
9631,528,1/9/2019,2,3840
9631,528,1/10/2019,3,3840
9631,528,1/11/2019,4,3840
9631,528,1/12/2019,5,3840
9631,528,1/1/2020,6,3840
9631,528,1/2/2020,7,3840
9631,528,1/3/2020,8,3840
9631,528,1/4/2020,9,3840
9631,528,1/5/2020,10,3840
9631,528,1/6/2020,11,3840
9631,528,1/7/2020,12,3840
9631,528,1/8/2020,13,3840
9633,530,1/8/2019,1,4796
9633,530,1/9/2019,2,4796
9633,530,1/10/2019,3,4796
9633,530,1/11/2019,4,4796
9633,530,1/12/2019,5,4796
9633,530,1/1/2020,6,4796
9633,530,1/2/2020,7,4796
9633,530,1/3/2020,8,4796
9633,530,1/4/2020,9,4796
9633,530,1/5/2020,10,4796
9633,530,1/6/2020,11,4796
9645,615,1/11/2019,1,10550
9645,615,1/12/2019,2,10550
9645,615,1/1/2020,3,10550
9645,615,1/2/2020,4,10550
9645,615,1/3/2020,5,10550
9650,437,1/7/2019,1,5511
9650,437,1/8/2019,2,5511
9650,437,1/9/2019,3,5511
9650,437,1/10/2019,4,5511
9657,530,1/8/2019,1,5861
9657,530,1/9/2019,2,5861
9657,530,1/10/2019,3,5861
9657,530,1/11/2019,4,5861
9657,530,1/12/2019,5,5861
9657,530,1/1/2020,6,5861
9657,530,1/2/2020,7,5861
9657,530,1/3/2020,8,5861
9657,530,1/4/2020,9,5861
9687,528,1/8/2019,1,3566
9687,528,1/9/2019,2,3566
9687,528,1/10/2019,3,3566
9687,528,1/11/2019,4,3566
9687,528,1/12/2019,5,3566
9687,528,1/1/2020,6,3566
9687,528,1/2/2020,7,3566
9687,528,1/3/2020,8,3566
9687,528,1/4/2020,9,3566
9687,528,1/5/2020,10,3566
9687,528,1/6/2020,11,3566
9687,528,1/7/2020,12,3566
9687,528,1/8/2020,13,3566
9687,528,1/9/2020,14,3566
9698,500,1/8/2019,1,3214
9698,500,1/9/2019,2,3214
9698,500,1/10/2019,3,3214
9698,500,1/11/2019,4,3214
9702,437,1/7/2019,1,1696
9702,437,1/8/2019,2,1696
9702,437,1/9/2019,3,1696
9702,437,1/10/2019,4,1696
9702,437,1/11/2019,5,1696
9702,437,1/12/2019,6,1696
9702,437,1/1/2020,7,1696
9702,437,1/2/2020,8,1696
9702,437,1/3/2020,9,1696
9702,437,1/4/2020,10,1696
9702,437,1/5/2020,11,1696
9702,437,1/6/2020,12,1696
9702,437,1/7/2020,13,1696
9703,531,1/7/2019,1,1871
9703,531,1/8/2019,2,1871
9703,531,1/9/2019,3,1871
9703,531,1/10/2019,4,1871
9703,531,1/11/2019,5,1871
9703,531,1/12/2019,6,1871
9703,531,1/1/2020,7,1871
9703,531,1/2/2020,8,1871
9703,531,1/3/2020,9,1871
9703,531,1/4/2020,10,1871
9703,531,1/5/2020,11,1871
9703,531,1/6/2020,12,1871
9704,531,1/7/2019,1,2494
9704,531,1/8/2019,2,2494
9704,531,1/9/2019,3,2494
9704,531,1/10/2019,4,2494
9704,531,1/11/2019,5,2494
9704,531,1/12/2019,6,2494
9704,531,1/1/2020,7,2494
9704,531,1/2/2020,8,2494
9704,531,1/3/2020,9,2494
9705,531,1/7/2019,1,2041
9705,531,1/8/2019,2,2041
9705,531,1/9/2019,3,2041
9705,531,1/10/2019,4,2041
9705,531,1/11/2019,5,2041
9705,531,1/12/2019,6,2041
9705,531,1/1/2020,7,2041
9705,531,1/2/2020,8,2041
9705,531,1/3/2020,9,2041
9705,531,1/4/2020,10,2041
9705,531,1/5/2020,11,2041
9709,528,1/8/2019,1,4160
9709,528,1/9/2019,2,4160
9709,528,1/10/2019,3,4160
9709,528,1/11/2019,4,4160
9709,528,1/12/2019,5,4160
9709,528,1/1/2020,6,4160
9709,528,1/2/2020,7,4160
9709,528,1/3/2020,8,4160
9709,528,1/4/2020,9,4160
9709,528,1/5/2020,10,4160
9709,528,1/6/2020,11,4160
9709,528,1/7/2020,12,4160
9715,500,1/8/2019,1,2572
9715,500,1/9/2019,2,2572
9715,500,1/10/2019,3,2572
9715,500,1/11/2019,4,2572
9715,500,1/12/2019,5,2572
9720,528,1/8/2019,1,8321
9720,528,1/9/2019,2,8321
9720,528,1/10/2019,3,8321
